
List of user-set options:

                                    Name   Value                used
                        file_print_level = 5                     yes
                   hessian_approximation = limited-memory        yes
                           linear_solver = mumps                 yes
                                max_iter = 800                   yes
                      nlp_scaling_method = user-scaling          yes
                             output_file = /Users/marcello/Documents/zhaw/BAZL/DRACONIAN/Dymos/gemini_traj_v4_out/IPOPT.out  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                      sb = yes                   yes
This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:    26049
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      223
                     variables with only lower bounds:       30
                variables with lower and upper bounds:      108
                     variables with only upper bounds:        0
Total number of equality constraints.................:      177
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 427  4.8215176e-01 1.13e+01 3.81e-01  -3.6 1.38e+03    -  4.35e-02 1.56e-02h  2
 428  5.4418723e-01 1.03e+01 1.15e+00  -3.6 1.16e+01    -  2.78e-01 5.53e-01h  1
 429  5.8474532e-01 7.53e+00 8.79e-01  -3.6 5.88e+01    -  4.28e-02 3.01e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 430  3.8320084e-01 7.60e+00 3.54e-01  -3.6 8.60e+02    -  3.39e-02 4.39e-02h  1
 431  3.2032692e-01 8.41e+00 2.08e-01  -3.6 2.55e+02    -  4.43e-02 7.68e-02h  1
 432  5.0385146e-01 7.76e+00 2.82e-01  -3.6 7.86e+01    -  5.42e-02 3.29e-01H  1
 433  5.0149760e-01 7.70e+00 2.61e-01  -3.6 1.09e+02    -  1.30e-01 8.61e-03h  1
 434  5.1790467e-01 6.22e+00 2.78e-01  -3.6 2.27e+01    -  1.05e-01 2.09e-01h  1
 435  6.0762823e-01 3.26e+00 1.75e-01  -3.6 8.62e+00    -  2.15e-01 5.57e-01h  1
 436  7.0059712e-01 3.65e+00 5.45e-01  -3.6 2.39e+01    -  8.60e-01 5.66e-01h  1
 437  6.5371755e-01 4.87e+00 4.25e-01  -3.6 3.38e+01    -  1.34e-02 2.37e-01H  1
 438  8.0743145e-01 3.71e+00 2.74e-01  -3.6 6.16e+00    -  7.04e-01 9.88e-01h  1
 439  7.9560683e-01 2.25e+00 2.73e-01  -3.6 4.73e+00    -  6.50e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 440  6.9951569e-01 5.19e+00 3.89e-01  -3.6 1.38e+01    -  5.57e-01 4.01e-01h  2
 441  7.0596195e-01 2.40e+00 2.79e-01  -3.6 2.92e+00    -  8.86e-01 6.10e-01h  1
 442  7.3101102e-01 1.24e+00 2.93e-01  -3.6 3.29e+00    -  9.04e-01 1.00e+00h  1
 443  7.2513082e-01 8.02e-01 3.98e-01  -3.0 2.49e+00    -  1.00e+00 1.00e+00h  1
 444  7.8365609e-01 2.65e+00 3.58e-01  -1.6 5.38e+00    -  5.24e-01 9.99e-01f  1
 445  7.9044725e-01 9.42e+00 4.49e-01  -2.0 9.27e+00    -  1.00e+00 1.00e+00h  1
 446  7.8026636e-01 2.27e+00 5.34e-01  -2.0 3.16e+00    -  1.00e+00 1.00e+00h  1
 447  7.7452647e-01 8.21e-01 4.03e-01  -2.0 2.74e+00    -  1.00e+00 1.00e+00h  1
 448  7.6308894e-01 6.73e-01 2.55e-01  -2.2 2.16e+00    -  9.71e-01 1.00e+00h  1
 449  7.6445210e-01 1.24e+00 5.12e-01  -2.7 2.46e+00    -  9.95e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 450  7.3793731e-01 8.04e-01 1.37e-01  -3.2 1.66e+00    -  1.00e+00 1.00e+00h  1
 451  7.2134598e-01 1.56e+00 3.12e-01  -3.2 3.07e+00    -  1.00e+00 1.00e+00h  1
 452  7.4438754e-01 4.28e-01 2.67e-01  -3.0 1.49e+00    -  1.00e+00 1.00e+00h  1
 453  7.4425280e-01 4.28e-01 1.87e-01  -3.5 1.58e+00    -  1.00e+00 1.00e+00h  1
 454  7.4453647e-01 1.99e-01 1.91e-01  -3.7 1.21e+00    -  1.00e+00 1.00e+00h  1
 455  7.4806005e-01 1.58e-01 1.90e-01  -3.5 1.07e+00    -  1.00e+00 1.00e+00h  1
 456  7.5277168e-01 6.37e-02 3.98e-01  -3.2 1.16e+00    -  1.00e+00 5.00e-01h  2
 457  7.5195236e-01 1.53e-01 2.66e-01  -4.0 9.60e-01    -  1.00e+00 1.00e+00h  1
 458  7.4219282e-01 7.93e-02 2.82e-01  -3.0 6.94e-01    -  1.00e+00 1.00e+00h  1
 459  7.5175522e-01 6.31e-02 3.34e-01  -4.3 4.65e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 460  7.4395575e-01 8.62e-02 1.61e-01  -5.2 5.01e-01    -  1.00e+00 1.00e+00h  1
 461  7.4078774e-01 1.66e-01 3.37e-01  -4.6 5.51e-01    -  1.00e+00 1.00e+00h  1
 462  7.4897893e-01 2.80e-02 3.76e-01  -3.5 8.44e-01    -  1.00e+00 1.00e+00h  1
 463  7.3551971e-01 1.89e-01 2.59e-01  -3.2 7.60e-01    -  1.00e+00 1.00e+00h  1
 464  7.3958091e-01 1.16e-01 2.46e-01  -4.2 5.22e-01    -  1.00e+00 1.00e+00h  1
 465  7.4281691e-01 1.24e-01 4.32e-01  -4.4 3.24e-01    -  1.00e+00 1.00e+00h  1
 466  7.4614719e-01 1.90e-02 2.21e-01  -5.3 4.30e-01    -  1.00e+00 1.00e+00h  1
 467  7.4162713e-01 5.22e-02 1.98e-01  -4.3 5.89e+00    -  1.00e+00 3.36e-02h  1
 468  7.4274173e-01 2.79e-02 1.33e-01  -4.0 1.53e-01    -  1.00e+00 1.00e+00h  1
 469  7.4251908e-01 2.80e-02 2.20e-01  -4.4 1.54e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 470  7.4012283e-01 5.84e-02 2.08e-01  -4.1 3.22e-01    -  1.00e+00 1.00e+00h  1
 471  7.3816189e-01 6.47e-02 1.08e-01  -5.0 2.59e-01    -  1.00e+00 1.00e+00h  1
 472  7.3931453e-01 2.96e-02 2.82e-01  -4.8 1.37e-01    -  1.00e+00 1.00e+00h  1
 473  7.3821827e-01 4.88e-02 2.09e-01  -5.1 3.40e-01    -  1.00e+00 1.00e+00h  1
 474  7.3732302e-01 4.26e-02 1.89e-01  -4.0 5.07e-01    -  1.00e+00 1.00e+00h  1
 475  7.2449176e-01 2.53e-01 1.90e-01  -4.2 1.82e+00    -  1.00e+00 9.99e-01h  1
 476  7.2655625e-01 1.91e-01 1.94e-01  -3.5 2.34e+00    -  7.16e-01 2.50e-01h  3
 477  7.4176711e-01 7.59e-01 1.88e-01  -2.6 3.00e+00    -  7.32e-01 1.00e+00h  1
 478  7.2700268e-01 9.92e-01 1.48e-01  -2.8 2.35e+00    -  1.00e+00 1.00e+00h  1
 479  7.2867372e-01 8.30e-01 2.73e-01  -2.8 2.14e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 480  7.0229663e-01 1.38e+00 2.09e-01  -2.8 2.88e+00    -  1.00e+00 1.00e+00h  1
 481  7.3137204e-01 5.91e-01 3.19e-01  -3.1 2.37e+00    -  1.00e+00 1.00e+00h  1
 482  7.2658200e-01 2.39e-01 1.41e-01  -3.2 1.80e+00    -  1.00e+00 1.00e+00h  1
 483  7.2229293e-01 3.04e-01 2.35e-01  -3.2 1.68e+00    -  1.00e+00 1.00e+00h  1
 484  7.3342456e-01 1.48e-01 2.32e-01  -3.2 1.52e+00    -  1.00e+00 9.92e-01h  1
 485  7.3145669e-01 7.27e-02 2.08e-01  -4.1 6.73e-01    -  1.00e+00 1.00e+00h  1
 486  7.2495293e-01 1.71e-01 3.56e-01  -3.9 4.12e-01    -  1.00e+00 1.00e+00h  1
 487  7.3347559e-01 4.14e-02 2.95e-01  -4.2 3.80e-01    -  1.00e+00 1.00e+00h  1
 488  7.3355878e-01 5.66e-02 2.69e-01  -5.6 2.23e-01    -  1.00e+00 1.00e+00h  1
 489  7.2901599e-01 1.37e-01 2.95e-01  -4.5 4.31e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 490  7.3364652e-01 1.52e-02 1.59e-01  -4.5 4.12e-01    -  1.00e+00 1.00e+00h  1
 491  7.3511328e-01 2.76e-02 2.43e-01  -4.6 1.10e-01    -  1.00e+00 1.00e+00h  1
 492  7.3518291e-01 1.38e-02 1.41e-01  -5.8 1.74e-01    -  1.00e+00 5.00e-01h  2
 493  7.2886211e-01 9.15e-02 3.10e-01  -7.0 5.78e-01    -  1.00e+00 1.00e+00h  1
 494  7.2921743e-01 8.07e-02 3.12e-01  -7.0 5.35e-01    -  5.39e-01 1.18e-01h  1
 495  6.3242246e-01 2.31e+00 2.51e-01  -7.0 1.56e+01    -  1.26e-02 2.69e-01h  1
 496  6.3318701e-01 2.29e+00 2.51e-01  -7.0 3.74e+00    -  8.29e-01 9.99e-03h  1
 497  6.3654219e-01 2.15e+00 2.25e-01  -7.0 5.24e+00    -  1.72e-01 6.28e-02h  1
 498  6.5132894e-01 1.54e+00 9.86e-02  -7.0 4.30e+00    -  4.13e-01 3.73e-01h  1
 499  6.5824438e-01 1.50e+00 1.04e-01  -7.5 7.45e+00    -  4.40e-01 2.69e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 500  6.6725771e-01 1.41e+00 8.90e-02  -4.7 6.40e+00    -  1.00e+00 1.63e-01h  1
 501  7.3547260e-01 6.00e-01 4.60e-01  -4.4 5.92e+00    -  5.40e-01 1.00e+00h  1
 502  7.3569726e-01 5.56e-01 4.55e-01  -4.5 2.37e+00    -  1.00e+00 8.00e-02h  1
 503  6.9876042e-01 6.27e-01 2.53e-01  -4.5 8.45e+00    -  2.88e-01 2.96e-01h  1
 504  7.3968536e-01 6.22e-01 2.78e-01  -5.1 3.81e+00    -  4.29e-01 1.00e+00h  1
 505  7.4318417e-01 3.25e-01 1.82e-01  -4.8 1.70e+00    -  4.50e-01 5.88e-01h  1
 506  7.1114354e-01 3.74e-01 2.22e-01  -4.8 4.99e+00    -  4.62e-01 1.00e+00h  1
 507  7.1950910e-01 2.15e-01 1.55e-01  -3.8 1.43e+00    -  9.31e-01 8.22e-01h  1
 508  7.2627705e-01 1.68e-01 1.84e-01  -4.0 1.08e+00    -  9.74e-01 1.00e+00h  1
 509  7.3145883e-01 2.39e-01 2.82e-01  -4.1 1.55e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 510  7.2171575e-01 1.42e-01 1.47e-01  -4.1 9.42e-01    -  1.00e+00 9.31e-01h  1
 511  7.3022850e-01 7.69e-02 1.87e-01  -3.9 6.83e-01    -  1.00e+00 1.00e+00h  1
 512  7.2802310e-01 6.19e-02 3.69e-01  -4.0 6.71e-01    -  1.00e+00 1.00e+00h  1
 513  7.2596757e-01 1.06e-01 1.42e-01  -4.4 4.57e-01    -  1.00e+00 1.00e+00h  1
 514  7.2965339e-01 9.79e-02 7.73e-02  -4.5 3.87e-01    -  4.32e-01 7.70e-01h  1
 515  7.3208836e-01 1.08e-02 1.56e-01  -5.0 2.01e-01    -  1.00e+00 1.00e+00h  1
 516  7.3097240e-01 1.23e-02 2.07e-01  -5.6 2.12e-01    -  1.00e+00 1.00e+00h  1
 517  7.2933528e-01 3.79e-02 3.72e-01  -6.1 2.80e-01    -  1.00e+00 1.00e+00h  1
 518  7.2792782e-01 1.47e-01 1.40e-01  -5.5 3.48e-01    -  1.00e+00 1.00e+00h  1
 519  7.2497075e-01 9.33e-02 1.07e-01  -6.0 4.62e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 520  7.3013741e-01 2.62e-02 9.78e-02  -6.1 2.59e-01    -  4.71e-01 7.94e-01h  1
 521  7.3028239e-01 1.93e-02 9.85e-02  -6.1 3.83e-01    -  1.00e+00 1.00e+00h  1
 522  7.2763336e-01 1.55e-01 3.24e-01  -4.2 5.52e-01    -  1.00e+00 9.99e-01h  1
 523  7.2958895e-01 2.32e-02 3.51e-01  -4.7 4.52e-01    -  1.00e+00 1.00e+00h  1
 524  7.2726510e-01 8.93e-02 9.96e-02  -4.8 4.03e-01    -  1.00e+00 3.28e-01h  1
 525  7.3127551e-01 1.51e-02 2.62e-01  -4.2 1.64e-01    -  1.00e+00 1.00e+00h  1
 526  7.2968291e-01 2.41e-02 3.36e-01  -4.4 2.67e-01    -  1.00e+00 1.00e+00h  1
 527  7.2864183e-01 7.27e-02 1.41e-01  -4.4 1.75e-01    -  1.00e+00 1.00e+00h  1
 528  7.3083600e-01 1.88e-02 1.25e-01  -4.2 1.37e-01    -  1.00e+00 1.00e+00h  1
 529  7.3090419e-01 4.80e-03 2.45e-01  -5.2 6.99e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530  7.3061130e-01 7.78e-03 1.17e-01  -4.7 8.26e-02    -  1.00e+00 1.00e+00h  1
 531  7.3095398e-01 6.25e-03 2.92e-01  -5.0 6.74e-02    -  1.00e+00 1.00e+00h  1
 532  7.3096231e-01 3.08e-03 1.16e-01  -5.1 3.27e-02    -  1.00e+00 1.00e+00h  1
 533  7.2950408e-01 3.71e-02 4.62e-01  -4.0 2.33e-01    -  1.00e+00 8.21e-01h  1
 534  7.3014838e-01 2.98e-02 1.71e-01  -5.4 1.78e-01    -  1.00e+00 1.00e+00h  1
 535  7.2984661e-01 1.54e-02 3.25e-02  -4.4 1.52e-01    -  1.00e+00 1.00e+00h  1
 536  7.3054728e-01 4.41e-03 1.14e-01  -5.6 1.08e-01    -  1.00e+00 1.00e+00h  1
 537  7.2994102e-01 1.56e-02 2.35e-01  -4.7 1.02e-01    -  1.00e+00 1.00e+00h  1
 538  7.2993199e-01 9.24e-03 8.62e-02  -4.7 7.34e-02    -  1.00e+00 1.00e+00h  1
 539  7.3028271e-01 6.14e-03 2.73e-01  -6.4 3.08e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540  7.3012520e-01 4.97e-03 1.18e-01  -5.1 4.29e-02    -  1.00e+00 1.00e+00h  1
 541  7.3047559e-01 2.41e-03 1.95e-02  -5.5 3.39e-02    -  1.00e+00 1.00e+00h  1
 542  7.3044863e-01 2.69e-03 5.36e-01  -7.0 1.55e-02    -  1.00e+00 1.00e+00h  1
 543  7.3036606e-01 8.23e-03 6.59e-02  -5.9 2.43e-02    -  1.00e+00 1.00e+00h  1
 544  7.3040917e-01 4.16e-03 3.78e-01  -7.4 3.25e-02    -  1.00e+00 1.00e+00h  1
 545  7.3058086e-01 2.63e-03 2.30e-01  -7.4 1.05e-02    -  1.00e+00 1.00e+00h  1
 546  7.3040612e-01 1.14e-03 2.35e-01  -6.0 2.63e-02    -  1.00e+00 1.00e+00h  1
 547  7.3036049e-01 1.00e-03 2.66e-01  -7.4 1.36e-02    -  1.00e+00 1.00e+00h  1
 548  7.3035536e-01 1.00e-03 2.10e-01  -9.0 8.05e-03    -  1.00e+00 1.00e+00h  1
 549  7.3026801e-01 5.47e-03 2.72e-01  -7.4 1.96e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550  7.3002929e-01 7.92e-03 2.90e-01  -7.2 5.80e-02    -  1.00e+00 1.00e+00h  1
 551  7.3016644e-01 4.17e-03 6.82e-02  -7.3 5.05e-02    -  8.18e-01 1.00e+00h  1
 552  7.3019461e-01 3.12e-03 6.45e-02  -6.7 2.52e-02    -  1.00e+00 2.50e-01h  3
 553  7.2969655e-01 1.30e-02 2.44e-01  -4.7 7.11e-02    -  7.13e-01 1.00e+00h  1
 554  7.3030675e-01 1.32e-02 2.18e-01  -5.4 8.07e-02    -  1.00e+00 1.00e+00h  1
 555  7.2863840e-01 3.23e-02 1.97e-01  -5.5 1.79e-01    -  1.00e+00 1.00e+00h  1
 556  7.2979289e-01 1.60e-02 1.25e-01  -6.6 1.51e-01    -  9.59e-01 5.04e-01H  1
 557  7.3089503e-01 3.58e-03 1.25e-01  -6.5 1.04e-01    -  2.20e-02 1.00e+00h  1
 558  7.2989639e-01 8.71e-03 1.08e-01  -6.5 2.35e-01    -  6.45e-01 5.06e-01h  1
 559  7.2987527e-01 8.33e-03 1.03e-01  -6.5 2.72e-01    -  4.09e-01 4.06e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560  7.2803032e-01 6.47e-02 2.76e-01  -6.5 6.31e-01    -  4.04e-01 1.00e+00f  1
 561  7.2798257e-01 6.30e-02 2.74e-01  -6.5 5.56e-01    -  6.06e-01 2.65e-02h  1
 562  7.1711548e-01 1.56e-01 1.95e-01  -6.5 2.00e+01    -  1.71e-03 3.52e-02h  1
 563  7.1893894e-01 1.09e-01 1.80e-01  -7.0 8.98e-01    -  9.96e-01 3.01e-01h  1
 564  7.1851520e-01 1.09e-01 1.79e-01  -5.0 6.09e+00    -  1.02e-02 7.02e-03h  1
 565  7.1802029e-01 1.09e-01 1.79e-01  -4.7 5.28e+01    -  9.08e-01 7.93e-04h  1
 566  7.2867705e-01 1.28e-01 2.54e-01  -4.8 8.52e-01    -  8.23e-01 4.91e-01H  1
 567  7.2340771e-01 1.64e-01 9.50e-02  -4.6 1.54e+00    -  5.06e-01 1.00e+00h  1
 568  7.3229846e-01 7.05e-02 2.38e-01  -4.6 9.40e-01    -  1.00e+00 1.00e+00h  1
 569  7.2302349e-01 8.58e-02 1.34e-01  -4.6 3.98e+00    -  2.47e-01 1.38e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570  7.2669946e-01 9.12e-02 4.11e-01  -4.3 4.66e-01    -  3.50e-01 1.00e+00h  1
 571  7.2796713e-01 4.97e-02 1.90e-01  -4.6 3.36e-01    -  1.00e+00 1.00e+00h  1
 572  7.2646179e-01 1.48e-01 2.94e-01  -3.1 9.12e-01    -  1.00e+00 1.00e+00f  1
 573  7.2920424e-01 4.16e-02 2.60e-01  -4.0 2.44e-01    -  1.00e+00 1.00e+00h  1
 574  7.3038449e-01 3.11e-02 1.43e-01  -4.1 4.12e-01    -  1.00e+00 1.00e+00h  1
 575  7.2838956e-01 3.32e-02 3.72e-01  -4.1 5.79e-01    -  1.00e+00 6.18e-01h  1
 576  7.2645870e-01 7.32e-02 2.57e-01  -5.1 1.81e-01    -  1.00e+00 1.00e+00h  1
 577  7.2869855e-01 4.65e-02 1.32e-01  -3.7 3.99e-01    -  1.00e+00 1.00e+00h  1
 578  7.3008027e-01 3.02e-02 1.15e-01  -3.7 1.89e-01    -  8.50e-01 1.00e+00h  1
 579  7.2842439e-01 3.41e-02 1.62e-01  -3.7 2.79e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580  7.2809707e-01 1.12e-02 3.73e-01  -4.4 2.22e-01    -  1.00e+00 1.00e+00h  1
 581  7.2715840e-01 1.72e-01 1.40e-01  -2.5 3.79e+00    -  9.78e-01 1.92e-01f  1
 582  7.3255353e-01 4.48e-02 2.97e-01  -2.5 8.65e-01    -  1.00e+00 1.00e+00h  1
 583  7.3115368e-01 2.60e-01 2.77e-01  -2.5 1.15e+00    -  1.00e+00 1.00e+00h  1
 584  7.3692541e-01 1.18e-01 1.81e-01  -2.5 8.02e-01    -  1.00e+00 1.00e+00h  1
 585  7.3606386e-01 3.86e-02 1.51e-01  -2.5 7.44e-01    -  1.00e+00 1.00e+00h  1
 586  7.2135860e-01 4.05e-01 2.29e-01  -2.5 1.53e+00    -  1.00e+00 1.00e+00h  1
 587  7.2713531e-01 3.12e-01 1.48e-01  -2.5 7.68e-01    -  1.00e+00 1.00e+00h  1
 588  7.2837953e-01 1.57e-01 8.46e-02  -2.5 1.54e+00    -  1.00e+00 5.00e-01h  2
 589  7.1125920e-01 8.17e-01 1.54e-01  -2.5 2.60e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590  7.1600247e-01 7.13e-01 1.69e-01  -2.5 3.85e+00    -  1.00e+00 5.00e-01h  2
 591  7.1180715e-01 5.87e-01 1.11e-01  -2.5 2.52e+00    -  1.00e+00 5.00e-01h  2
 592  7.1426828e-01 5.94e-01 3.24e-01  -2.5 2.20e+00    -  1.00e+00 1.00e+00h  1
 593  7.2592634e-01 2.68e-01 1.74e-01  -2.9 1.16e+00    -  1.00e+00 1.00e+00h  1
 594  7.1109154e-01 1.53e+00 2.69e-01  -3.0 3.88e+00    -  5.23e-01 1.00e+00h  1
 595  7.0897351e-01 1.06e+00 1.49e-01  -3.0 2.95e+00    -  1.00e+00 1.00e+00h  1
 596  7.0715948e-01 8.27e-01 4.18e-01  -3.1 2.77e+00    -  1.00e+00 1.00e+00h  1
 597  7.3547025e-01 7.21e-01 3.70e-01  -3.7 1.44e+00    -  1.00e+00 1.00e+00h  1
 598  7.1698280e-01 7.41e-01 1.91e-01  -3.8 2.48e+00    -  5.81e-01 1.00e+00h  1
 599  6.9471050e-01 7.90e-01 2.24e-01  -3.8 1.36e+00    -  7.39e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600  7.2691981e-01 5.19e-01 1.87e-01  -3.3 1.05e+00    -  9.94e-01 1.00e+00h  1
 601  7.2613789e-01 1.99e-01 3.04e-01  -3.4 8.51e-01    -  1.00e+00 1.00e+00h  1
 602  7.2571194e-01 2.34e-01 1.84e-01  -3.4 8.13e-01    -  1.00e+00 1.00e+00h  1
 603  7.3219450e-01 1.23e-01 1.08e-01  -3.4 5.62e-01    -  1.00e+00 1.00e+00h  1
 604  7.3439778e-01 5.17e-02 1.98e-01  -3.4 4.19e-01    -  1.00e+00 1.00e+00h  1
 605  7.3344160e-01 7.88e-02 1.95e-01  -3.4 3.17e-01    -  1.00e+00 1.00e+00h  1
 606  7.3635604e-01 2.90e-02 1.31e-01  -3.4 2.92e-01    -  1.00e+00 1.00e+00h  1
 607  7.2433363e-01 1.44e-01 1.44e-01  -3.4 6.40e-01    -  1.00e+00 1.00e+00h  1
 608  7.2712570e-01 9.55e-02 1.16e-01  -4.3 6.88e-01    -  1.00e+00 1.00e+00h  1
 609  7.3208468e-01 2.82e-02 1.98e-01  -4.4 2.36e-01    -  6.39e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610  7.3233262e-01 4.40e-02 7.56e-02  -4.4 1.87e-01    -  1.00e+00 1.00e+00h  1
 611  7.3486662e-01 1.85e-02 4.28e-02  -4.4 1.82e-01    -  1.00e+00 1.00e+00h  1
 612  7.3490262e-01 1.06e-02 3.10e-02  -4.4 9.72e-02    -  1.00e+00 1.00e+00h  1
 613  7.3525292e-01 2.19e-04 2.68e-02  -4.4 4.41e-02    -  1.00e+00 1.00e+00h  1
 614  7.2259802e-01 1.15e-01 2.99e-01  -4.4 5.26e+00    -  1.00e+00 1.46e-01h  1
 615  7.3173938e-01 5.09e-02 1.20e-01  -4.5 3.94e-01    -  6.57e-01 1.00e+00h  1
 616  7.2236587e-01 8.50e-02 1.35e-01  -4.5 2.09e+00    -  8.09e-02 3.81e-01h  1
 617  7.2557402e-01 1.92e-01 9.69e-02  -3.2 1.53e+00    -  1.00e+00 1.00e+00f  1
 618  7.3122050e-01 2.09e-01 3.33e-01  -3.2 4.61e-01    -  1.00e+00 1.00e+00h  1
 619  7.2638330e-01 7.74e-02 2.51e-01  -3.2 6.44e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620  7.2969316e-01 3.00e-02 1.69e-01  -3.4 1.74e-01    -  1.00e+00 1.00e+00h  1
 621  7.3295928e-01 3.82e-02 1.74e-01  -3.5 1.39e-01    -  1.00e+00 1.00e+00h  1
 622  7.3287782e-01 6.70e-03 3.89e-01  -3.5 2.08e-01    -  1.00e+00 1.00e+00h  1
 623  7.2628826e-01 9.93e-02 5.78e-02  -3.5 3.39e-01    -  1.00e+00 1.00e+00h  1
 624  7.2832578e-01 4.43e-02 1.35e-01  -3.1 4.29e-01    -  1.00e+00 1.00e+00h  1
 625  7.3046016e-01 4.41e-02 2.30e-01  -3.2 1.68e-01    -  1.00e+00 1.00e+00h  1
 626  7.2946434e-01 4.23e-02 1.13e-01  -3.2 1.43e-01    -  1.00e+00 1.00e+00h  1
 627  7.3142445e-01 2.44e-02 1.19e-01  -3.2 1.91e-01    -  1.00e+00 1.00e+00h  1
 628  7.3096745e-01 1.31e-02 1.27e-01  -3.2 9.71e-02    -  1.00e+00 1.00e+00h  1
 629  7.3181421e-01 1.15e-02 4.81e-02  -3.2 6.22e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630  7.3224686e-01 8.18e-03 5.73e-02  -3.2 6.84e-02    -  1.00e+00 1.00e+00h  1
 631  7.3189709e-01 7.16e-03 1.62e-01  -3.2 2.94e-01    -  1.00e+00 1.25e-01h  4
 632  7.2909064e-01 1.75e-02 2.96e-01  -3.2 3.21e-01    -  1.00e+00 1.00e+00h  1
 633  7.2924600e-01 1.53e-02 2.77e-01  -3.2 1.41e-01    -  1.00e+00 1.25e-01h  4
 634  7.2935222e-01 1.34e-02 2.61e-01  -3.2 1.70e-01    -  1.00e+00 1.25e-01h  4
 635  7.2960779e-01 5.56e-02 3.67e-01  -3.2 1.86e-01    -  1.00e+00 5.00e-01h  2
 636  7.3035207e-01 2.30e-02 4.29e+00  -3.2 9.60e-02    -  1.00e+00 1.00e+00h  1
 637  7.3082363e-01 7.01e-03 1.47e+00  -3.2 6.01e-02    -  1.00e+00 1.00e+00h  1
 638  7.3067369e-01 1.17e-02 4.56e-01  -3.2 2.66e-02    -  1.00e+00 1.00e+00h  1
 639  7.3096341e-01 1.67e-03 1.16e-01  -3.2 1.40e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640  7.3079409e-01 4.96e-05 1.33e-01  -5.1 1.46e-02    -  1.00e+00 1.00e+00h  1
 641  7.3047477e-01 4.51e-03 8.17e-02  -6.8 3.11e-02    -  1.00e+00 1.00e+00h  1
 642  7.2983940e-01 1.17e-02 4.14e-01  -6.9 7.78e-02    -  1.00e+00 1.00e+00h  1
 643  7.2970564e-01 3.29e-03 1.19e-01  -8.2 6.40e-02    -  1.00e+00 1.00e+00h  1
